Date,Temperature,Site,month,day,year,DayOfYear
8/16/2008,7.6403125,Rabbit,8,16,2008,229
8/17/2008,7.320104167,Rabbit,8,17,2008,230
8/18/2008,6.869166667,Rabbit,8,18,2008,231
8/19/2008,7.271770833,Rabbit,8,19,2008,232
8/20/2008,7.77625,Rabbit,8,20,2008,233
8/21/2008,7.915208333,Rabbit,8,21,2008,234
8/22/2008,7.582916667,Rabbit,8,22,2008,235
8/23/2008,7.507395833,Rabbit,8,23,2008,236
8/24/2008,7.105625,Rabbit,8,24,2008,237
8/25/2008,7.582916667,Rabbit,8,25,2008,238
8/26/2008,7.371458333,Rabbit,8,26,2008,239
8/27/2008,7.347291667,Rabbit,8,27,2008,240
8/28/2008,7.323125,Rabbit,8,28,2008,241
8/29/2008,7.465104167,Rabbit,8,29,2008,242
8/30/2008,7.229479167,Rabbit,8,30,2008,243
7/1/2009,8.909020833,Rabbit,7,1,2009,182
7/2/2009,9.056427083,Rabbit,7,2,2009,183
7/3/2009,9.141104167,Rabbit,7,3,2009,184
7/4/2009,9.455614583,Rabbit,7,4,2009,185
7/5/2009,10.02871875,Rabbit,7,5,2009,186
7/6/2009,10.68140625,Rabbit,7,6,2009,187
7/7/2009,11.20010417,Rabbit,7,7,2009,188
7/8/2009,11.58088542,Rabbit,7,8,2009,189
7/9/2009,11.51222917,Rabbit,7,9,2009,190
7/10/2009,11.3995625,Rabbit,7,10,2009,191
7/11/2009,11.22477083,Rabbit,7,11,2009,192
7/12/2009,11.05080208,Rabbit,7,12,2009,193
7/13/2009,11.42298958,Rabbit,7,13,2009,194
7/14/2009,10.90644792,Rabbit,7,14,2009,195
7/15/2009,10.54302083,Rabbit,7,15,2009,196
7/16/2009,11.20969792,Rabbit,7,16,2009,197
7/17/2009,10.94196875,Rabbit,7,17,2009,198
7/18/2009,10.72316667,Rabbit,7,18,2009,199
7/19/2009,10.09127083,Rabbit,7,19,2009,200
7/20/2009,9.751208333,Rabbit,7,20,2009,201
7/21/2009,9.459104167,Rabbit,7,21,2009,202
7/22/2009,8.945229167,Rabbit,7,22,2009,203
7/23/2009,8.676885417,Rabbit,7,23,2009,204
7/24/2009,8.522010417,Rabbit,7,24,2009,205
7/25/2009,8.796833333,Rabbit,7,25,2009,206
7/26/2009,9.117333333,Rabbit,7,26,2009,207
7/27/2009,10.095125,Rabbit,7,27,2009,208
7/28/2009,10.49430208,Rabbit,7,28,2009,209
7/29/2009,11.66370833,Rabbit,7,29,2009,210
7/30/2009,10.70158333,Rabbit,7,30,2009,211
7/31/2009,10.49315625,Rabbit,7,31,2009,212
8/1/2009,9.5965625,Rabbit,8,1,2009,213
8/2/2009,9.059739583,Rabbit,8,2,2009,214
8/3/2009,9.614708333,Rabbit,8,3,2009,215
8/4/2009,9.537416667,Rabbit,8,4,2009,216
8/5/2009,9.75596875,Rabbit,8,5,2009,217
8/6/2009,9.388260417,Rabbit,8,6,2009,218
8/7/2009,9.5293125,Rabbit,8,7,2009,219
8/8/2009,9.3155625,Rabbit,8,8,2009,220
8/9/2009,9.386364583,Rabbit,8,9,2009,221
8/10/2009,9.697364583,Rabbit,8,10,2009,222
8/11/2009,9.519427083,Rabbit,8,11,2009,223
8/12/2009,9.162125,Rabbit,8,12,2009,224
8/13/2009,9.44565625,Rabbit,8,13,2009,225
8/14/2009,9.412208333,Rabbit,8,14,2009,226
8/15/2009,9.737510417,Rabbit,8,15,2009,227
8/16/2009,9.7804375,Rabbit,8,16,2009,228
8/17/2009,9.556729167,Rabbit,8,17,2009,229
8/18/2009,8.937125,Rabbit,8,18,2009,230
8/19/2009,9.018427083,Rabbit,8,19,2009,231
8/20/2009,8.351802083,Rabbit,8,20,2009,232
8/21/2009,8.182520833,Rabbit,8,21,2009,233
8/22/2009,8.231229167,Rabbit,8,22,2009,234
8/23/2009,8.478770833,Rabbit,8,23,2009,235
8/24/2009,8.334354167,Rabbit,8,24,2009,236
8/25/2009,8.349458333,Rabbit,8,25,2009,237
8/26/2009,8.297875,Rabbit,8,26,2009,238
8/27/2009,8.734447917,Rabbit,8,27,2009,239
8/28/2009,8.3488125,Rabbit,8,28,2009,240
8/29/2009,8.738479167,Rabbit,8,29,2009,241
8/30/2009,8.961625,Rabbit,8,30,2009,242
8/31/2009,9.104239583,Rabbit,8,31,2009,243
7/1/2010,7.53171875,Rabbit,7,1,2010,182
7/2/2010,7.32990625,Rabbit,7,2,2010,183
7/3/2010,7.082989583,Rabbit,7,3,2010,184
7/4/2010,7.245083333,Rabbit,7,4,2010,185
7/5/2010,7.926489583,Rabbit,7,5,2010,186
7/6/2010,8.0455,Rabbit,7,6,2010,187
7/7/2010,7.731822917,Rabbit,7,7,2010,188
7/8/2010,8.126479167,Rabbit,7,8,2010,189
7/9/2010,7.951760417,Rabbit,7,9,2010,190
7/10/2010,7.960104167,Rabbit,7,10,2010,191
7/11/2010,7.320760417,Rabbit,7,11,2010,192
7/12/2010,8.790177083,Rabbit,7,12,2010,193
7/13/2010,8.576583333,Rabbit,7,13,2010,194
7/14/2010,8.62078125,Rabbit,7,14,2010,195
7/15/2010,8.820833333,Rabbit,7,15,2010,196
7/16/2010,8.553583333,Rabbit,7,16,2010,197
7/17/2010,8.820208333,Rabbit,7,17,2010,198
7/18/2010,8.92028125,Rabbit,7,18,2010,199
7/19/2010,8.436791667,Rabbit,7,19,2010,200
7/20/2010,8.575322917,Rabbit,7,20,2010,201
7/21/2010,8.770916667,Rabbit,7,21,2010,202
7/22/2010,8.799833333,Rabbit,7,22,2010,203
7/23/2010,8.923072917,Rabbit,7,23,2010,204
7/24/2010,8.245041667,Rabbit,7,24,2010,205
7/25/2010,7.889197917,Rabbit,7,25,2010,206
7/26/2010,7.804072917,Rabbit,7,26,2010,207
7/27/2010,8.025447917,Rabbit,7,27,2010,208
7/28/2010,7.891625,Rabbit,7,28,2010,209
7/29/2010,8.385770833,Rabbit,7,29,2010,210
7/30/2010,8.824125,Rabbit,7,30,2010,211
7/31/2010,9.320354167,Rabbit,7,31,2010,212
8/1/2010,9.338416667,Rabbit,8,1,2010,213
8/2/2010,9.225760417,Rabbit,8,2,2010,214
8/3/2010,9.272989583,Rabbit,8,3,2010,215
8/4/2010,10.20323958,Rabbit,8,4,2010,216
8/5/2010,9.351395833,Rabbit,8,5,2010,217
8/6/2010,8.570479167,Rabbit,8,6,2010,218
8/7/2010,8.4518125,Rabbit,8,7,2010,219
8/8/2010,8.232239583,Rabbit,8,8,2010,220
8/9/2010,9.370395833,Rabbit,8,9,2010,221
8/10/2010,9.079572917,Rabbit,8,10,2010,222
8/11/2010,8.6633125,Rabbit,8,11,2010,223
8/12/2010,8.221177083,Rabbit,8,12,2010,224
8/13/2010,8.43134375,Rabbit,8,13,2010,225
8/14/2010,9.40275,Rabbit,8,14,2010,226
8/15/2010,10.02876042,Rabbit,8,15,2010,227
8/16/2010,9.390625,Rabbit,8,16,2010,228
8/17/2010,8.80940625,Rabbit,8,17,2010,229
8/18/2010,8.131885417,Rabbit,8,18,2010,230
8/19/2010,7.87446875,Rabbit,8,19,2010,231
8/20/2010,7.81184375,Rabbit,8,20,2010,232
8/21/2010,8.09528125,Rabbit,8,21,2010,233
8/22/2010,8.244458333,Rabbit,8,22,2010,234
8/23/2010,8.417302083,Rabbit,8,23,2010,235
8/24/2010,8.1793125,Rabbit,8,24,2010,236
8/25/2010,8.07575,Rabbit,8,25,2010,237
8/26/2010,7.97803125,Rabbit,8,26,2010,238
8/27/2010,8.149166667,Rabbit,8,27,2010,239
8/28/2010,8.1435,Rabbit,8,28,2010,240
8/29/2010,8.046614583,Rabbit,8,29,2010,241
8/30/2010,7.402114583,Rabbit,8,30,2010,242
8/31/2010,7.6258125,Rabbit,8,31,2010,243
7/14/2008,NA,Resurrection,7,14,2008,196
7/15/2008,NA,Resurrection,7,15,2008,197
7/16/2008,NA,Resurrection,7,16,2008,198
7/17/2008,6.25,Resurrection,7,17,2008,199
7/18/2008,5.88,Resurrection,7,18,2008,200
7/19/2008,6.1,Resurrection,7,19,2008,201
7/20/2008,6.27,Resurrection,7,20,2008,202
7/21/2008,5.95,Resurrection,7,21,2008,203
7/22/2008,6.06,Resurrection,7,22,2008,204
7/23/2008,5.67,Resurrection,7,23,2008,205
7/24/2008,5.61,Resurrection,7,24,2008,206
7/25/2008,6.42,Resurrection,7,25,2008,207
7/26/2008,6.37,Resurrection,7,26,2008,208
7/27/2008,6.36,Resurrection,7,27,2008,209
7/28/2008,6.16,Resurrection,7,28,2008,210
7/29/2008,7.06,Resurrection,7,29,2008,211
7/30/2008,7.04,Resurrection,7,30,2008,212
7/31/2008,7.4,Resurrection,7,31,2008,213
8/1/2008,7.55,Resurrection,8,1,2008,214
8/2/2008,7.57,Resurrection,8,2,2008,215
8/3/2008,7.26,Resurrection,8,3,2008,216
8/4/2008,6.7,Resurrection,8,4,2008,217
8/5/2008,7.04,Resurrection,8,5,2008,218
8/6/2008,7.48,Resurrection,8,6,2008,219
8/7/2008,6.92,Resurrection,8,7,2008,220
8/8/2008,6.85,Resurrection,8,8,2008,221
8/9/2008,6.25,Resurrection,8,9,2008,222
8/10/2008,7,Resurrection,8,10,2008,223
8/11/2008,7.62,Resurrection,8,11,2008,224
8/12/2008,6.8,Resurrection,8,12,2008,225
8/13/2008,7.45,Resurrection,8,13,2008,226
8/14/2008,7.34,Resurrection,8,14,2008,227
8/15/2008,7.43,Resurrection,8,15,2008,228
8/16/2008,7.72,Resurrection,8,16,2008,229
8/17/2008,7.58,Resurrection,8,17,2008,230
8/18/2008,6.84,Resurrection,8,18,2008,231
8/19/2008,7.24,Resurrection,8,19,2008,232
8/20/2008,7.83,Resurrection,8,20,2008,233
8/21/2008,7.74,Resurrection,8,21,2008,234
8/22/2008,7.61,Resurrection,8,22,2008,235
8/23/2008,7.46,Resurrection,8,23,2008,236
8/24/2008,6.99,Resurrection,8,24,2008,237
8/25/2008,7.54,Resurrection,8,25,2008,238
8/26/2008,7.25,Resurrection,8,26,2008,239
8/27/2008,7.43,Resurrection,8,27,2008,240
8/28/2008,7.57,Resurrection,8,28,2008,241
8/29/2008,7.88,Resurrection,8,29,2008,242
8/30/2008,7.11,Resurrection,8,30,2008,243
7/15/2009,11.55733333,Resurrection,7,15,2009,196
7/16/2009,10.90538542,Resurrection,7,16,2009,197
7/17/2009,10.46617708,Resurrection,7,17,2009,198
7/18/2009,10.88619792,Resurrection,7,18,2009,199
7/19/2009,9.91178125,Resurrection,7,19,2009,200
7/20/2009,9.897395833,Resurrection,7,20,2009,201
7/21/2009,9.60896875,Resurrection,7,21,2009,202
7/22/2009,9.001114583,Resurrection,7,22,2009,203
7/23/2009,8.82984375,Resurrection,7,23,2009,204
7/24/2009,8.69534375,Resurrection,7,24,2009,205
7/25/2009,8.589489583,Resurrection,7,25,2009,206
7/26/2009,9.42040625,Resurrection,7,26,2009,207
7/27/2009,9.978041667,Resurrection,7,27,2009,208
7/28/2009,10.00910417,Resurrection,7,28,2009,209
7/29/2009,10.89828125,Resurrection,7,29,2009,210
7/30/2009,10.39353125,Resurrection,7,30,2009,211
7/31/2009,10.15317708,Resurrection,7,31,2009,212
8/1/2009,9.876197917,Resurrection,8,1,2009,213
8/2/2009,9.587177083,Resurrection,8,2,2009,214
8/3/2009,10.18239583,Resurrection,8,3,2009,215
8/4/2009,9.723229167,Resurrection,8,4,2009,216
8/5/2009,9.833927083,Resurrection,8,5,2009,217
8/6/2009,10.14285417,Resurrection,8,6,2009,218
8/7/2009,10.63113542,Resurrection,8,7,2009,219
8/8/2009,9.951364583,Resurrection,8,8,2009,220
8/9/2009,9.9453125,Resurrection,8,9,2009,221
8/10/2009,10.45555208,Resurrection,8,10,2009,222
8/11/2009,10.23052083,Resurrection,8,11,2009,223
8/12/2009,9.60978125,Resurrection,8,12,2009,224
8/13/2009,9.76134375,Resurrection,8,13,2009,225
8/14/2009,9.534666667,Resurrection,8,14,2009,226
8/15/2009,9.421864583,Resurrection,8,15,2009,227
8/16/2009,9.7778125,Resurrection,8,16,2009,228
8/17/2009,9.828197917,Resurrection,8,17,2009,229
8/18/2009,8.7593125,Resurrection,8,18,2009,230
8/19/2009,9.148010417,Resurrection,8,19,2009,231
8/20/2009,8.712583333,Resurrection,8,20,2009,232
8/21/2009,8.80740625,Resurrection,8,21,2009,233
8/22/2009,8.501947917,Resurrection,8,22,2009,234
8/23/2009,8.58,Resurrection,8,23,2009,235
8/24/2009,8.721145833,Resurrection,8,24,2009,236
8/25/2009,8.761510417,Resurrection,8,25,2009,237
8/26/2009,8.563791667,Resurrection,8,26,2009,238
8/27/2009,9.1830625,Resurrection,8,27,2009,239
8/28/2009,8.852114583,Resurrection,8,28,2009,240
8/29/2009,9.19209375,Resurrection,8,29,2009,241
8/30/2009,9.41784375,Resurrection,8,30,2009,242
8/31/2009,9.233635417,Resurrection,8,31,2009,243
7/15/2010,7.537177083,Resurrection,7,15,2010,196
7/16/2010,7.862104167,Resurrection,7,16,2010,197
7/17/2010,8.398260417,Resurrection,7,17,2010,198
7/18/2010,8.087177083,Resurrection,7,18,2010,199
7/19/2010,7.579270833,Resurrection,7,19,2010,200
7/20/2010,7.953885417,Resurrection,7,20,2010,201
7/21/2010,7.850125,Resurrection,7,21,2010,202
7/22/2010,8.18575,Resurrection,7,22,2010,203
7/23/2010,7.835854167,Resurrection,7,23,2010,204
7/24/2010,7.400864583,Resurrection,7,24,2010,205
7/25/2010,7.03940625,Resurrection,7,25,2010,206
7/26/2010,7.045322917,Resurrection,7,26,2010,207
7/27/2010,7.772802083,Resurrection,7,27,2010,208
7/28/2010,7.3003125,Resurrection,7,28,2010,209
7/29/2010,8.02284375,Resurrection,7,29,2010,210
7/30/2010,8.354822917,Resurrection,7,30,2010,211
7/31/2010,8.666229167,Resurrection,7,31,2010,212
8/1/2010,8.805697917,Resurrection,8,1,2010,213
8/2/2010,8.878895833,Resurrection,8,2,2010,214
8/3/2010,8.914583333,Resurrection,8,3,2010,215
8/4/2010,9.345364583,Resurrection,8,4,2010,216
8/5/2010,8.963416667,Resurrection,8,5,2010,217
8/6/2010,8.17946875,Resurrection,8,6,2010,218
8/7/2010,7.90240625,Resurrection,8,7,2010,219
8/8/2010,7.728166667,Resurrection,8,8,2010,220
8/9/2010,8.969489583,Resurrection,8,9,2010,221
8/10/2010,8.745739583,Resurrection,8,10,2010,222
8/11/2010,8.31709375,Resurrection,8,11,2010,223
8/12/2010,7.905927083,Resurrection,8,12,2010,224
8/13/2010,8.155177083,Resurrection,8,13,2010,225
8/14/2010,8.539385417,Resurrection,8,14,2010,226
8/15/2010,9.379760417,Resurrection,8,15,2010,227
8/16/2010,8.980385417,Resurrection,8,16,2010,228
8/17/2010,8.3196875,Resurrection,8,17,2010,229
8/18/2010,8.051927083,Resurrection,8,18,2010,230
8/19/2010,8.13821875,Resurrection,8,19,2010,231
8/20/2010,7.952958333,Resurrection,8,20,2010,232
8/21/2010,8.484239583,Resurrection,8,21,2010,233
8/22/2010,8.3065625,Resurrection,8,22,2010,234
8/23/2010,8.474520833,Resurrection,8,23,2010,235
8/24/2010,8.505427083,Resurrection,8,24,2010,236
8/25/2010,8.64875,Resurrection,8,25,2010,237
8/26/2010,8.114145833,Resurrection,8,26,2010,238
8/27/2010,8.099645833,Resurrection,8,27,2010,239
8/28/2010,8.044145833,Resurrection,8,28,2010,240
8/29/2010,8.4474375,Resurrection,8,29,2010,241
8/30/2010,8.051354167,Resurrection,8,30,2010,242
8/31/2010,8.229729167,Resurrection,8,31,2010,243
7/15/2011,9.282697917,Resurrection,7,15,2011,196
7/16/2011,9.407510417,Resurrection,7,16,2011,197
7/17/2011,8.82265625,Resurrection,7,17,2011,198
7/18/2011,8.99071875,Resurrection,7,18,2011,199
7/19/2011,8.760989583,Resurrection,7,19,2011,200
7/20/2011,8.9325625,Resurrection,7,20,2011,201
7/21/2011,10.11865625,Resurrection,7,21,2011,202
7/22/2011,10.32813542,Resurrection,7,22,2011,203
7/23/2011,9.912239583,Resurrection,7,23,2011,204
7/24/2011,9.314875,Resurrection,7,24,2011,205
7/25/2011,8.344197917,Resurrection,7,25,2011,206
7/26/2011,8.543458333,Resurrection,7,26,2011,207
7/27/2011,8.945895833,Resurrection,7,27,2011,208
7/28/2011,9.414614583,Resurrection,7,28,2011,209
7/29/2011,9.8081875,Resurrection,7,29,2011,210
7/30/2011,9.668385417,Resurrection,7,30,2011,211
7/31/2011,9.475333333,Resurrection,7,31,2011,212
8/1/2011,8.932322917,Resurrection,8,1,2011,213
8/2/2011,8.966708333,Resurrection,8,2,2011,214
8/3/2011,9.00203125,Resurrection,8,3,2011,215
8/4/2011,8.710020833,Resurrection,8,4,2011,216
8/5/2011,8.807020833,Resurrection,8,5,2011,217
8/6/2011,7.916145833,Resurrection,8,6,2011,218
8/7/2011,7.915125,Resurrection,8,7,2011,219
8/8/2011,7.95975,Resurrection,8,8,2011,220
8/9/2011,7.39253125,Resurrection,8,9,2011,221
8/10/2011,7.753895833,Resurrection,8,10,2011,222
8/11/2011,8.134625,Resurrection,8,11,2011,223
8/12/2011,8.467197917,Resurrection,8,12,2011,224
8/13/2011,9.025166667,Resurrection,8,13,2011,225
8/14/2011,8.7254375,Resurrection,8,14,2011,226
8/15/2011,8.490583333,Resurrection,8,15,2011,227
8/16/2011,8.53684375,Resurrection,8,16,2011,228
8/17/2011,8.16153125,Resurrection,8,17,2011,229
8/18/2011,8.074895833,Resurrection,8,18,2011,230
8/19/2011,7.775479167,Resurrection,8,19,2011,231
8/20/2011,8.039760417,Resurrection,8,20,2011,232
8/21/2011,8.16125,Resurrection,8,21,2011,233
8/22/2011,8.095208333,Resurrection,8,22,2011,234
8/23/2011,7.841072917,Resurrection,8,23,2011,235
8/24/2011,7.935947917,Resurrection,8,24,2011,236
8/25/2011,7.6344375,Resurrection,8,25,2011,237
8/26/2011,7.539125,Resurrection,8,26,2011,238
8/27/2011,7.415895833,Resurrection,8,27,2011,239
8/28/2011,7.58025,Resurrection,8,28,2011,240
8/29/2011,7.284614583,Resurrection,8,29,2011,241
8/30/2011,7.633625,Resurrection,8,30,2011,242
8/31/2011,7.4553125,Resurrection,8,31,2011,243
7/14/2012,6.562302083,Resurrection,7,14,2012,196
7/15/2012,6.28690625,Resurrection,7,15,2012,197
7/16/2012,6.37290625,Resurrection,7,16,2012,198
7/17/2012,7.536458333,Resurrection,7,17,2012,199
7/18/2012,7.736229167,Resurrection,7,18,2012,200
7/19/2012,8.290791667,Resurrection,7,19,2012,201
7/20/2012,7.993479167,Resurrection,7,20,2012,202
7/21/2012,7.379385417,Resurrection,7,21,2012,203
7/22/2012,7.1415625,Resurrection,7,22,2012,204
7/23/2012,6.2300625,Resurrection,7,23,2012,205
7/24/2012,6.720104167,Resurrection,7,24,2012,206
7/25/2012,7.738885417,Resurrection,7,25,2012,207
7/26/2012,7.96003125,Resurrection,7,26,2012,208
7/27/2012,8.13265625,Resurrection,7,27,2012,209
7/28/2012,8.24896875,Resurrection,7,28,2012,210
7/29/2012,8.03225,Resurrection,7,29,2012,211
7/30/2012,7.219885417,Resurrection,7,30,2012,212
7/31/2012,7.340322917,Resurrection,7,31,2012,213
8/1/2012,7.142,Resurrection,8,1,2012,214
8/2/2012,6.918354167,Resurrection,8,2,2012,215
8/3/2012,7.3734375,Resurrection,8,3,2012,216
8/4/2012,7.0735,Resurrection,8,4,2012,217
8/5/2012,7.041208333,Resurrection,8,5,2012,218
8/6/2012,7.3674375,Resurrection,8,6,2012,219
8/7/2012,7.6796875,Resurrection,8,7,2012,220
8/8/2012,7.025583333,Resurrection,8,8,2012,221
8/9/2012,7.757104167,Resurrection,8,9,2012,222
8/10/2012,8.24703125,Resurrection,8,10,2012,223
8/11/2012,8.42428125,Resurrection,8,11,2012,224
8/12/2012,8.942479167,Resurrection,8,12,2012,225
8/13/2012,9.330885417,Resurrection,8,13,2012,226
8/14/2012,8.77715625,Resurrection,8,14,2012,227
8/15/2012,9.046947917,Resurrection,8,15,2012,228
8/16/2012,8.599479167,Resurrection,8,16,2012,229
8/17/2012,8.354041667,Resurrection,8,17,2012,230
8/18/2012,7.45359375,Resurrection,8,18,2012,231
8/19/2012,7.941135417,Resurrection,8,19,2012,232
8/20/2012,8.062645833,Resurrection,8,20,2012,233
8/21/2012,8.120166667,Resurrection,8,21,2012,234
8/22/2012,8.078708333,Resurrection,8,22,2012,235
8/23/2012,8.34878125,Resurrection,8,23,2012,236
8/24/2012,7.545041667,Resurrection,8,24,2012,237
8/25/2012,8.346729167,Resurrection,8,25,2012,238
8/26/2012,7.60415625,Resurrection,8,26,2012,239
8/27/2012,8.55890625,Resurrection,8,27,2012,240
8/28/2012,7.593135417,Resurrection,8,28,2012,241
8/29/2012,7.1235625,Resurrection,8,29,2012,242
8/30/2012,7.745270833,Resurrection,8,30,2012,243
8/1/2015,12.78,Russian,8,1,2015,213
8/2/2015,13.32,Russian,8,2,2015,214
8/3/2015,13.44,Russian,8,3,2015,215
8/4/2015,13.91,Russian,8,4,2015,216
8/5/2015,13.37,Russian,8,5,2015,217
8/6/2015,13.13,Russian,8,6,2015,218
8/7/2015,13.59,Russian,8,7,2015,219
8/8/2015,13.74,Russian,8,8,2015,220
8/9/2015,13.02,Russian,8,9,2015,221
8/10/2015,12.92,Russian,8,10,2015,222
8/11/2015,12.91,Russian,8,11,2015,223
8/12/2015,12.65,Russian,8,12,2015,224
8/13/2015,12.29,Russian,8,13,2015,225
8/14/2015,13.39,Russian,8,14,2015,226
8/15/2015,12.47,Russian,8,15,2015,227
8/16/2015,12.15,Russian,8,16,2015,228
8/17/2015,12.01,Russian,8,17,2015,229
8/18/2015,12.59,Russian,8,18,2015,230
8/19/2015,12.59,Russian,8,19,2015,231
8/20/2015,12.47,Russian,8,20,2015,232
8/21/2015,12.47,Russian,8,21,2015,233
8/22/2015,11.75,Russian,8,22,2015,234
8/23/2015,11.58,Russian,8,23,2015,235
8/24/2015,11.51,Russian,8,24,2015,236
8/25/2015,12.5,Russian,8,25,2015,237
8/26/2015,12.63,Russian,8,26,2015,238
8/27/2015,11.85,Russian,8,27,2015,239
8/28/2015,10.7,Russian,8,28,2015,240
8/29/2015,10.33,Russian,8,29,2015,241
8/30/2015,10.11,Russian,8,30,2015,242
8/31/2015,9.53,Russian,8,31,2015,243
9/1/2015,9.25,Russian,9,1,2015,244
9/2/2015,9.52,Russian,9,2,2015,245
9/3/2015,9.99,Russian,9,3,2015,246
9/4/2015,10.02,Russian,9,4,2015,247
9/5/2015,10.36,Russian,9,5,2015,248
9/6/2015,10.54,Russian,9,6,2015,249
9/7/2015,10.94,Russian,9,7,2015,250
6/30/2008,7.787916667,Ship,6,30,2008,182
7/1/2008,8.256458333,Ship,7,1,2008,183
7/2/2008,8.8528125,Ship,7,2,2008,184
7/3/2008,7.96875,Ship,7,3,2008,185
7/4/2008,8.749270833,Ship,7,4,2008,186
7/5/2008,9.543541667,Ship,7,5,2008,187
7/6/2008,9.172395833,Ship,7,6,2008,188
7/7/2008,8.214791667,Ship,7,7,2008,189
7/8/2008,7.301145833,Ship,7,8,2008,190
7/9/2008,7.410625,Ship,7,9,2008,191
7/10/2008,8.129895833,Ship,7,10,2008,192
7/11/2008,8.298333333,Ship,7,11,2008,193
7/12/2008,8.7409375,Ship,7,12,2008,194
7/13/2008,8.235833333,Ship,7,13,2008,195
7/14/2008,8.653125,Ship,7,14,2008,196
7/15/2008,9.1565625,Ship,7,15,2008,197
7/16/2008,9.0428125,Ship,7,16,2008,198
7/17/2008,8.365520833,Ship,7,17,2008,199
7/18/2008,7.835520833,Ship,7,18,2008,200
7/19/2008,8.163333333,Ship,7,19,2008,201
7/20/2008,8.44125,Ship,7,20,2008,202
7/21/2008,7.924583333,Ship,7,21,2008,203
7/22/2008,7.8628125,Ship,7,22,2008,204
7/23/2008,7.3828125,Ship,7,23,2008,205
7/24/2008,7.220208333,Ship,7,24,2008,206
7/25/2008,8.488125,Ship,7,25,2008,207
7/26/2008,8.293854167,Ship,7,26,2008,208
7/27/2008,7.955520833,Ship,7,27,2008,209
7/28/2008,7.858020833,Ship,7,28,2008,210
7/29/2008,8.958958333,Ship,7,29,2008,211
7/30/2008,8.5846875,Ship,7,30,2008,212
7/31/2008,8.902395833,Ship,7,31,2008,213
8/1/2008,9.3678125,Ship,8,1,2008,214
8/2/2008,9.320416667,Ship,8,2,2008,215
8/3/2008,8.8775,Ship,8,3,2008,216
8/4/2008,8.3303125,Ship,8,4,2008,217
8/5/2008,8.375833333,Ship,8,5,2008,218
8/6/2008,9.262916667,Ship,8,6,2008,219
8/7/2008,8.727708333,Ship,8,7,2008,220
8/8/2008,8.414270833,Ship,8,8,2008,221
8/9/2008,7.8025,Ship,8,9,2008,222
8/10/2008,8.433333333,Ship,8,10,2008,223
8/11/2008,8.953125,Ship,8,11,2008,224
8/12/2008,8.721666667,Ship,8,12,2008,225
8/13/2008,8.691875,Ship,8,13,2008,226
8/14/2008,8.505729167,Ship,8,14,2008,227
8/15/2008,8.593958333,Ship,8,15,2008,228
8/16/2008,9.099583333,Ship,8,16,2008,229
8/17/2008,9.036354167,Ship,8,17,2008,230
8/18/2008,8.8490625,Ship,8,18,2008,231
8/19/2008,8.83375,Ship,8,19,2008,232
8/20/2008,9.522395833,Ship,8,20,2008,233
8/21/2008,9.440833333,Ship,8,21,2008,234
8/22/2008,9.264166667,Ship,8,22,2008,235
8/23/2008,9.166041667,Ship,8,23,2008,236
8/24/2008,8.484375,Ship,8,24,2008,237
8/25/2008,9.046145833,Ship,8,25,2008,238
8/26/2008,9.128958333,Ship,8,26,2008,239
8/27/2008,8.7928125,Ship,8,27,2008,240
8/28/2008,8.899895833,Ship,8,28,2008,241
8/29/2008,9.126458333,Ship,8,29,2008,242
8/30/2008,8.923125,Ship,8,30,2008,243
7/1/2009,10.828875,Ship,7,1,2009,182
7/2/2009,10.9379375,Ship,7,2,2009,183
7/3/2009,11.09798958,Ship,7,3,2009,184
7/4/2009,11.32023958,Ship,7,4,2009,185
7/5/2009,11.91141667,Ship,7,5,2009,186
7/6/2009,12.53009375,Ship,7,6,2009,187
7/7/2009,12.97739583,Ship,7,7,2009,188
7/8/2009,13.21057292,Ship,7,8,2009,189
7/9/2009,12.63755208,Ship,7,9,2009,190
7/10/2009,12.49092708,Ship,7,10,2009,191
7/11/2009,12.07045833,Ship,7,11,2009,192
7/12/2009,12.347625,Ship,7,12,2009,193
7/13/2009,12.70298958,Ship,7,13,2009,194
7/14/2009,12.13392708,Ship,7,14,2009,195
7/15/2009,12.05746875,Ship,7,15,2009,196
7/16/2009,12.45129167,Ship,7,16,2009,197
7/17/2009,11.74340625,Ship,7,17,2009,198
7/18/2009,11.37366667,Ship,7,18,2009,199
7/19/2009,10.66144792,Ship,7,19,2009,200
7/20/2009,10.33255208,Ship,7,20,2009,201
7/21/2009,10.04675,Ship,7,21,2009,202
7/22/2009,9.2124375,Ship,7,22,2009,203
7/23/2009,9.2890625,Ship,7,23,2009,204
7/24/2009,9.259583333,Ship,7,24,2009,205
7/25/2009,9.398760417,Ship,7,25,2009,206
7/26/2009,9.534479167,Ship,7,26,2009,207
7/27/2009,10.63963542,Ship,7,27,2009,208
7/28/2009,11.06266667,Ship,7,28,2009,209
7/29/2009,11.96475,Ship,7,29,2009,210
7/30/2009,11.30779167,Ship,7,30,2009,211
7/31/2009,10.86860417,Ship,7,31,2009,212
8/1/2009,10.76428125,Ship,8,1,2009,213
8/2/2009,10.44633333,Ship,8,2,2009,214
8/3/2009,11.04740625,Ship,8,3,2009,215
8/4/2009,10.55279167,Ship,8,4,2009,216
8/5/2009,10.24701042,Ship,8,5,2009,217
8/6/2009,10.18267708,Ship,8,6,2009,218
8/7/2009,11.04017708,Ship,8,7,2009,219
